"Buenos Aires","25 de mayo","Veinticinco De Mayo"
"Entre Ríos",Tala,"Rosario Del Tala"
"Entre Ríos",Uruguay,"Concepción Del Uruguay"
"Entre Ríos",Victoria,"El Espinillo"
"Entre Ríos",Victoria,"Rincón de Nogoyá"
"Entre Ríos",Victoria,Victoria
"Entre Ríos",Villaguay,Villaguay
Formosa,Bermejo,"Laguna Yema"
Formosa,Formosa,Formosa
Formosa,Formosa,"Villa del Carmen"
Formosa,Matacos,"Ingeniero Juárez"
Formosa,"Patiño","Comandante Fontana"
Formosa,"Patiño","Estanislao Del Campo"
Formosa,"Patiño","Las Lomitas"
Formosa,"Patiño","San Martín II"
Formosa,"Patiño","Villa General Güemes"
Formosa,Pilcomayo,Clorinda
Formosa,Pilcomayo,"Laguna Naick-Neck"
Formosa,Pilcomayo,"Riacho He-He"
Formosa,"Pirané","Colonia Campo Villafañe"
Formosa,"Pirané","El Colorado"
Formosa,"Pirané","Palo Santo"
Formosa,"Pirané","Pirané"
Formosa,"Ramón Lista","General Mosconi"
Jujuy,Cochinoca,"Abra Pampa"
Jujuy,"Dr. Manuel Belgrano",Guerrero
Jujuy,"Dr. Manuel Belgrano","San Pablo De Reyes"
Jujuy,"Dr. Manuel Belgrano","San Salvador De Jujuy"
Jujuy,"El Carmen","Aguas Calientes"
Jujuy,"El Carmen","El Carmen"
Jujuy,"El Carmen","Los Lapachos"
Jujuy,"El Carmen",Monterrico
Jujuy,"El Carmen","Pampa Blanca"
Jujuy,"El Carmen",Perico
Jujuy,"El Carmen","Puesto Viejo"
Jujuy,Humahuaca,Humahuaca
Jujuy,Ledesma,Bananal
Jujuy,Ledesma,Caimancito
Jujuy,Ledesma,Calilegua
Jujuy,Ledesma,"Chalicán"
Jujuy,Ledesma,"Fraile Pintado"
Jujuy,Ledesma,"Libertador General San Martín"
Jujuy,Ledesma,Yuto
Jujuy,"Palpalá","Palpalá"
Jujuy,"San Antonio","Los Alisos"
Jujuy,"San Pedro","La Mendieta"
Jujuy,"San Pedro","San Pedro De Jujuy"
Jujuy,"Santa Bárbara","El Piquete"
Jujuy,"Santa Bárbara","El Talar"
Jujuy,"Santa Bárbara","Palma Sola"
Jujuy,"Santa Bárbara","Santa Clara"
Jujuy,Tilcara,Huacalera
Jujuy,Tilcara,"Maimará"
Jujuy,Tilcara,Tilcara
Jujuy,"Yaví","La Quiaca"
"La Pampa",Capital,"Santa Rosa"
"La Pampa","Catriló","Catriló"
"La Pampa",Chalileo,"Santa Isabel"
"La Pampa","Puelén","25 De mayo"
"La Pampa",Toay,Toay
"La Rioja",Arauco,Aimogasta
"La Rioja",Capital,"La Rioja"
"La Rioja","General Belgrano",Olta
"La Rioja","General Ocampo",Milagro
Mendoza,Capital,Mendoza
Mendoza,"General Alvear",Bowen
Mendoza,"General Alvear",Carmensa
Mendoza,"General Alvear","General Alvear"
Mendoza,"Godoy Cruz","Gobernador Benegas"
Mendoza,"Godoy Cruz","Godoy Cruz"
Mendoza,"Godoy Cruz","San Vicente"
Mendoza,"Godoy Cruz",Sarmiento
Mendoza,"Godoy Cruz",Trapiche
Mendoza,"Godoy Cruz","Villa del Parque"
Mendoza,"Guaymallén",Bermejo
Mendoza,"Guaymallén","Buena Nueva"
Mendoza,"Guaymallén","Colonia Molina"
Mendoza,"Guaymallén","Colonia Segovia"
Mendoza,"Guaymallén","El Sauce"
Mendoza,"Guaymallén","Guaymallén"
Mendoza,"Guaymallén","Jesús Nazareno"
Mendoza,"Guaymallén","Los Corralitos"
Mendoza,"Guaymallén","Puente De Hierro"
Mendoza,"Guaymallén","Rodeo De La Cruz"
Mendoza,"La Paz",Desaguadero
Mendoza,"Las Heras",Capdevila
Mendoza,"Las Heras","El Algarrobal"
Mendoza,"Las Heras","El Borbollon"
Mendoza,"Las Heras","El Borbollón"
Mendoza,"Las Heras","El Challao"
Mendoza,"Las Heras","El Pastal"
Mendoza,"Las Heras","El Plumerillo"
Mendoza,"Las Heras","Jocolí"
Mendoza,"Las Heras","Las Heras"
Mendoza,"Las Heras",Panquehua
Mendoza,"Las Heras",Uspallata
Mendoza,Lavalle,"3 De mayo"
Mendoza,Lavalle,"Barrio Alto Del Olvido"
Mendoza,Lavalle,"Barrio La Palmera"
Mendoza,Lavalle,"Costa De Araujo"
Mendoza,Lavalle,"El Paramillo"
Mendoza,Lavalle,"Ingeniero Gustavo André"
Mendoza,Lavalle,"Jocolí"
Mendoza,Lavalle,"Jocolí Viejo"
Mendoza,Lavalle,Lavalle
Mendoza,Lavalle,"Villa Tulumaya"
Mendoza,"Luján de Cuyo",Agrelo
Mendoza,"Luján de Cuyo","Chacras De Coria"
Mendoza,"Luján de Cuyo","Luján De Cuyo"
Mendoza,"Luján de Cuyo","Mayor Drummond"
Mendoza,"Luján de Cuyo",Perdriel
Mendoza,"Luján de Cuyo",Potrerillos
Mendoza,"Luján de Cuyo",Ugarteche
Mendoza,"Luján de Cuyo","Vertientes del Pedemonte"
Mendoza,"Maipú",Coquimbito
Mendoza,"Maipú","Cruz De Piedra"
Mendoza,"Maipú","Fray Luis Beltrán"
Mendoza,"Maipú","General Ortega"
Mendoza,"Maipú",Lulunta
Mendoza,"Maipú","Maipú"
Mendoza,"Maipú","Rodeo Del Medio"
Mendoza,"Maipú",Russell
Mendoza,"Maipú","San Roque"
Mendoza,"Malargüe","Malargüe"
Mendoza,Rivadavia,Andrade
Mendoza,Rivadavia,"Los Árboles"
Mendoza,Rivadavia,Rivadavia
Mendoza,"San Carlos","Barrio El Cepillo"
Mendoza,"San Carlos",Chilecito
Mendoza,"San Carlos","Eugenio Bustos"
Mendoza,"San Carlos","La Consulta"
Mendoza,"San Carlos",Pareditas
Mendoza,"San Carlos","San Carlos"
Mendoza,"San Martín",Chapanay
Mendoza,"San Martín",Palmira
Mendoza,"San Martín","San Martín"
Mendoza,"San Martín","Tres Porteñas"
Mendoza,"San Rafael","Cuadro Benegas"
Mendoza,"San Rafael","El Nihuil"
Mendoza,"San Rafael",Goudge
Mendoza,"San Rafael","Jaime Prats"
Mendoza,"San Rafael","Las Malvinas"
Mendoza,"San Rafael","Las Paredes"
Mendoza,"San Rafael","Pobre Diablo"
Mendoza,"San Rafael","Salto De Las Rosas"
Mendoza,"San Rafael","San Rafael"
Mendoza,"San Rafael","Villa Atuel Norte"
Mendoza,"Santa Rosa","Barrio 12 De Octubre"
Mendoza,"Santa Rosa","La Dormida"
Mendoza,"Santa Rosa","Las Catitas"
Mendoza,"Santa Rosa","Santa Rosa"
Mendoza,"Tunuyán","Colonia Las Rosas"
Mendoza,"Tunuyán","Tunuyán"
Mendoza,"Tunuyán","Vista Flores"
Mendoza,Tupungato,Anchoris
Mendoza,Tupungato,"Belgrano Norte"
Mendoza,Tupungato,"El Peral"
Mendoza,Tupungato,"La Arboleda"
Mendoza,Tupungato,Tupungato
Mendoza,Tupungato,"Villa Bastias"
Misiones,"25 de mayo","25 De mayo"
Misiones,"25 de mayo","Paraje Itatí"
Misiones,"25 de mayo","San Francisco De Asís"
Misiones,"Apóstoles","Apóstoles"
Misiones,"Apóstoles","Estación Apóstoles"
Misiones,"Apóstoles","San José"
Misiones,"Apóstoles","Tres Capones"
Misiones,"Cainguás","Aristóbulo Del Valle"
Misiones,"Cainguás","Campo Grande"
Misiones,"Cainguás","Dos De Mayo Núcleo III (Bº Bernardino Rivadavia)"
Misiones,"Cainguás","Dos de Mayo Núcleo II"
Misiones,"Cainguás","Pueblo Illia"
Misiones,Candelaria,Candelaria
Misiones,Candelaria,Loreto
Misiones,Candelaria,"Mártires"
Misiones,Candelaria,"Puerto Santa Ana"
Misiones,Candelaria,"Santa Ana"
Misiones,Capital,"Garupá"
Misiones,Capital,"Nemesio Parma"
Misiones,Capital,Posadas
Misiones,Capital,"Posadas (Extensión)"
Misiones,"Concepción","Concepción De La Sierra"
Misiones,Eldorado,"9 De Julio Kilómetro 20"
Misiones,Eldorado,"Colonia Victoria"
Misiones,Eldorado,Eldorado
Misiones,Eldorado,"María Magdalena"
Misiones,Eldorado,"Santiago De Liniers"
Misiones,"General Manuel Belgrano","Bernardo De Irigoyen"
Misiones,"General Manuel Belgrano","Comandante Andresito"
Misiones,"General Manuel Belgrano","Dos Hermanas"
Misiones,"General Manuel Belgrano","San Antonio"
Misiones,"Guaraní","Chacra 302"
Misiones,"Guaraní","El Soberbio"
Misiones,"Guaraní","Fracrán"
Misiones,"Guaraní","Kilómetro 300"
Misiones,"Guaraní","San Vicente"
Misiones,"Iguazú","Colonia Wanda"
Misiones,"Iguazú","Puerto Esperanza"
Misiones,"Iguazú","Puerto Iguazú"
Misiones,"Iguazú","Puerto Libertad"
Misiones,"Leandro N. Alem","Cerro Azul"
Misiones,"Leandro N. Alem","Dos Arroyos"
Misiones,"Leandro N. Alem","Leandro N Alem"
Misiones,"Leandro N. Alem","Olegario V. Andrade"
Misiones,"Libertador General San Martín","El Alcázar"
Misiones,"Libertador General San Martín","Garuhapé"
Misiones,"Libertador General San Martín","Puerto Leoni"
Misiones,"Libertador General San Martín","Puerto Rico"
Misiones,Montecarlo,Montecarlo
Misiones,Montecarlo,"Puerto Piray"
Misiones,"Oberá","Campo Viera"
Misiones,"Oberá","Guaraní"
Misiones,"Oberá","Los Helechos"
Misiones,"Oberá","Oberá"
Misiones,"San Ignacio","Gobernador Roca"
Misiones,"San Ignacio","Hipólito Yrigoyen"
Misiones,"San Ignacio","Jardín América"
Misiones,"San Ignacio","Roca Chica"
Misiones,"San Ignacio","San Ignacio"
Misiones,"San Ignacio","Santo Pipó"
Misiones,"San Javier","Itacaruaré"
Misiones,"San Javier","San Javier"
Misiones,"San Pedro","Pozo Azul"
Misiones,"San Pedro","San Pedro"
"Neuquén","Aluminé","Aluminé"
"Neuquén","Añelo","Añelo"
"Neuquén","Añelo","San Patricio Del Chañar"
"Neuquén","Chos Malal","Chos Malal"
"Neuquén",Confluencia,Centenario
"Neuquén",Confluencia,"Cutral Co"
"Neuquén",Confluencia,"Neuquén"
"Neuquén",Confluencia,Plottier
"Neuquén",Confluencia,Senillosa
"Neuquén",Confluencia,"Vista Alegre Norte"
"Neuquén",Huiliches,"Junín De Los Andes"
"Neuquén","Loncopué","Loncopué"
"Neuquén","Lácar","San Martín De Los Andes"
"Neuquén",Pehuenches,"Rincón De Los Sauces"
"Neuquén","Picún Leufú","Picún Leufú"
"Neuquén",Zapala,"Mariano Moreno"
"Neuquén",Zapala,Zapala
"Río Negro","25 de mayo","Ingeniero Jacobacci"
"Río Negro","Adolfo Alsina","El Cóndor"
"Río Negro","Adolfo Alsina",Viedma
"Río Negro",Bariloche,"El Bolsón"
"Río Negro",Bariloche,"San Carlos De Bariloche"
"Río Negro",Bariloche,"Villa Campanario"
"Río Negro","El Cuy","Balsa Las Perlas"
"Río Negro","General Roca",Allen
"Río Negro","General Roca","Barda Del Medio"
"Río Negro","General Roca",Catriel
"Río Negro","General Roca",Cervantes
"Río Negro","General Roca",Chichinales
"Río Negro","General Roca","Cinco Saltos"
"Río Negro","General Roca",Cipolletti
"Río Negro","General Roca","General Enrique Godoy"
"Río Negro","General Roca","General Fernández Oro"
"Río Negro","General Roca","General Roca"
"Río Negro","General Roca","Ingeniero Luis A. Huergo"
"Río Negro","General Roca","Mainqué"
"Río Negro","General Roca","Villa Regina"
"Río Negro","San Antonio","Las Grutas"
"Río Negro","San Antonio","San Antonio Oeste"
"Río Negro","San Antonio","Sierra Grande"
Salta,Anta,"Apolinario Saravia"
Salta,Anta,"Coronel Mollinedo"
Salta,Anta,"El Quebrachal"
Salta,Anta,Gaona
Salta,Anta,"General Pizarro"
Salta,Anta,"Joaquín V González"
Salta,Anta,"Las Lajitas"
Salta,Anta,"Luis Burela"
Salta,Cachi,Cachi
Salta,Capital,"Salta Capital"
Salta,Capital,"Villa San Lorenzo"
Salta,Cerrillos,Cerrillos
Salta,"General Güemes","Campo Santo"
Salta,"General Güemes",Cobos
Salta,"General Güemes","El Bordo"
Salta,"General Güemes","General Güemes"
Salta,"General Güemes","Madre Vieja"
Salta,"General José de San Martín",Aguaray
Salta,"General José de San Martín",Campichuelo
Salta,"General José de San Martín",Carboncito
Salta,"General José de San Martín","Coronel Cornejo"
Salta,"General José de San Martín",Dragones
Salta,"General José de San Martín","Embarcación"
Salta,"General José de San Martín","General Ballivián"
Salta,"General José de San Martín","General Enrique Mosconi"
Salta,"General José de San Martín",Hickman
Salta,"General José de San Martín","Padre Lozano"
Salta,"General José de San Martín","Profesor Salvador Mazza"
Salta,"General José de San Martín",Tartagal
Salta,"La Caldera","La Caldera"
Salta,"La Caldera",Vaqueros
Salta,"La Candelaria","El Jardín"
Salta,"La Candelaria","El Tala"
Salta,"La Viña","Coronel Moldes"
Salta,"Los Andes","San Antonio De Los Cobres"
Salta,"Metán","El Galpón"
Salta,"Metán","Metán"
Salta,"Orán","Aguas Blancas"
Salta,"Orán","Colonia Santa Rosa"
Salta,"Orán","Hipólito Yrigoyen"
Salta,"Orán","Paraje Saucelito"
Salta,"Orán",Pichanal
Salta,"Orán","San Ramón De La Nueva Orán"
Salta,"Orán",Urundel
Salta,Rivadavia,"Coronel Juan Solá"
Salta,Rivadavia,"La Unión"
Salta,Rivadavia,"Santa Rosa"
Salta,"Rosario de Lerma","Campo Quijano"
Salta,"Rosario de Lerma","La Silleta"
Salta,"Rosario de Lerma","Rosario De Lerma"
Salta,"Rosario de la Frontera","Rosario De La Frontera"
Salta,"San Carlos","San Carlos"
"San Juan","25 de mayo","Tupelí"
"San Juan","25 de mayo","Villa Borjas"
"San Juan","25 de mayo","Villa El Tango"
"San Juan","25 de mayo","Villa Santa Rosa"
"San Juan","Albardón","Campo Afuera"
"San Juan","Albardón","El Rincón"
"San Juan",Angaco,"Las Tapias"
"San Juan",Angaco,"Villa El Salvador"
"San Juan",Calingasta,Calingasta
"San Juan",Capital,"San Juan"
"San Juan",Caucete,Bermejo
"San Juan",Caucete,Caucete
"San Juan",Caucete,"Las Talas"
"San Juan",Caucete,"Los Médanos"
"San Juan",Caucete,"Pie De Palo"
"San Juan",Caucete,Vallecito
"San Juan",Chimbas,Chimbas
"San Juan","Jáchal","San José De Jáchal"
"San Juan",Pocito,"Carpintería"
"San Juan",Pocito,"La Rinconada"
"San Juan",Pocito,"Villa Aberastáin"
"San Juan",Pocito,"Villa Centenario"
"San Juan",Rawson,"Médano De Oro"
"San Juan",Rivadavia,"La Bebida"
"San Juan",Rivadavia,Rivadavia
"San Juan","San Martín","Villa Dominguito"
"San Juan","Santa Lucía","Alto de Sierra"
"San Juan","Santa Lucía","Colonia Richet Zapata"
"San Juan","Santa Lucía","Santa Lucía"
"San Juan",Sarmiento,Cochagual
"San Juan",Sarmiento,"Colonia Fiscal"
"San Juan",Sarmiento,"Punta Del Médano"
"San Juan",Sarmiento,"Tres Esquinas"
"San Juan",Sarmiento,"Villa Media Agua"
"San Juan",Ullum,Ullum
"San Juan",Ullum,"Villa Ibáñez"
"San Juan","Valle Fértil","Villa San Agustín"
"San Juan",Zonda,Zonda
"San Luis",Ayacucho,Quines
"San Luis",Chacabuco,"Concarán"
"San Luis","General Pedernera","Villa Mercedes"
"San Luis","Gobernador Dupuy","Buena Esperanza"
"San Luis","Gobernador Dupuy","Unión"
"San Luis","Juan Martín de Pueyrredón","Juana Koslay"
"San Luis","Juan Martín de Pueyrredón","San Luis"
"San Luis","Junín",Merlo
"Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena"
"Santa Cruz",Deseado,"Caleta Olivia"
"Santa Cruz",Deseado,"Las Heras"
"Santa Cruz",Deseado,"Pico Truncado"
"Santa Cruz","Güer Aike","28 De noviembre"
"Santa Cruz","Güer Aike","Río Gallegos"
"Santa Fe","9 de julio","Gato Colorado"
"Santa Fe","9 de julio",Tostado
"Santa Fe","9 de julio","Villa Minetti"
"Santa Fe",Belgrano,Tortugas
"Santa Fe",Caseros,Arequito
"Santa Fe",Caseros,Casilda
"Santa Fe",Castellanos,Frontera
"Santa Fe",Castellanos,"Nueva Lehmann"
"Santa Fe",Castellanos,Rafaela
"Santa Fe",Castellanos,"Santa Clara De Saguier"
"Santa Fe","Constitución","Villa Constitución"
"Santa Fe",Garay,"Cayastá"
"Santa Fe",Garay,Helvecia
"Santa Fe",Garay,"Santa Rosa De Calchines"
"Santa Fe","General López",Chovet
"Santa Fe","General López",Firmat
"Santa Fe","General López","Venado Tuerto"
"Santa Fe","General Obligado",Avellaneda
"Santa Fe","General Obligado",Berna
"Santa Fe","General Obligado",Florencia
"Santa Fe","General Obligado","Guadalupe Norte"
"Santa Fe","General Obligado",Hardy
"Santa Fe","General Obligado","Ingeniero Chanourdie"
"Santa Fe","General Obligado","Las Garzas"
"Santa Fe","General Obligado","Las Toscas"
"Santa Fe","General Obligado",Malabrigo
"Santa Fe","General Obligado",Reconquista
"Santa Fe","General Obligado","Tacuarendí"
"Santa Fe","General Obligado","Villa Ana"
"Santa Fe","General Obligado","Villa Guillermina"
"Santa Fe","General Obligado","Villa Ocampo"
"Santa Fe",Iriondo,"Cañada De Gómez"
"Santa Fe",Iriondo,Correa
"Santa Fe",Iriondo,Oliveros
"Santa Fe",Iriondo,Totoras
"Santa Fe","La Capital","Arroyo Aguiar"
"Santa Fe","La Capital","Arroyo Leyes"
"Santa Fe","La Capital","Laguna Paiva"
"Santa Fe","La Capital",Recreo
"Santa Fe","La Capital","San José Del Rincón"
"Santa Fe","La Capital","Santa Fe"
"Santa Fe","La Capital","Santo Tomé"
"Santa Fe","La Capital","Sauce Viejo"
"Santa Fe","Las Colonias",Esperanza
"Santa Fe","Las Colonias",Pilar
"Santa Fe","Las Colonias",Progreso
"Santa Fe","Las Colonias","Santa Clara De Buena Vista"
"Santa Fe",Rosario,Alvear
"Santa Fe",Rosario,"Arroyo Seco"
"Santa Fe",Rosario,"Coronel Bogado"
"Santa Fe",Rosario,Fighiera
"Santa Fe",Rosario,Funes
"Santa Fe",Rosario,"General Lagos"
"Santa Fe",Rosario,"Granadero Baigorria"
"Santa Fe",Rosario,Ibarlucea
"Santa Fe",Rosario,"Piñero"
"Santa Fe",Rosario,"Pueblo Esther"
"Santa Fe",Rosario,"Pérez"
"Santa Fe",Rosario,Rosario
"Santa Fe",Rosario,"Villa Gobernador Gálvez"
"Santa Fe","San Cristóbal","Colonia Rosa"
"Santa Fe","San Cristóbal","La Lucila"
"Santa Fe","San Cristóbal","San Cristóbal"
"Santa Fe","San Cristóbal","San Guillermo"
"Santa Fe","San Cristóbal","Villa Trinidad"
"Santa Fe","San Javier",Romang
"Santa Fe","San Javier","San Javier"
"Santa Fe","San Jerónimo",Arocena
"Santa Fe","San Jerónimo",Barrancas
"Santa Fe","San Jerónimo",Coronda
"Santa Fe","San Jerónimo","Desvío Arijón"
"Santa Fe","San Jerónimo",Gaboto
"Santa Fe","San Jerónimo",Maciel
"Santa Fe","San Justo","San Justo"
"Santa Fe","San Lorenzo","Capitán Bermúdez"
"Santa Fe","San Lorenzo","Fray Luis Beltrán"
"Santa Fe","San Lorenzo","Puerto General San Martín"
"Santa Fe","San Lorenzo","Roldán"
"Santa Fe","San Lorenzo","San Lorenzo"
"Santa Fe","San Lorenzo","Timbúes"
"Santa Fe","San Martín","El Trébol"
"Santa Fe","San Martín","San Jorge"
"Santa Fe",Vera,"Calchaquí"
"Santa Fe",Vera,Garabato
"Santa Fe",Vera,Margarita
"Santa Fe",Vera,Vera
"Santiago del Estero",Alberdi,"Campo Gallo"
"Santiago del Estero",Alberdi,Sachayoj
"Santiago del Estero",Atamisqui,"Villa Atamisqui"
"Santiago del Estero",Avellaneda,"Colonia Dora"
"Santiago del Estero",Avellaneda,"Icaño"
"Santiago del Estero",Banda,Clodomira
"Santiago del Estero",Banda,"La Banda"
"Santiago del Estero",Banda,Simbolar
"Santiago del Estero",Capital,"El Zanjón"
"Santiago del Estero",Capital,"Santiago Del Estero"
"Santiago del Estero",Choya,"Frías"
"Santiago del Estero",Choya,Tapso
"Santiago del Estero",Copo,"El Caburé"
"Santiago del Estero",Copo,"Los Pirpintos"
"Santiago del Estero",Copo,"Los Tigres"
"Santiago del Estero",Copo,"Monte Quemado"
"Santiago del Estero",Copo,"Pampa De Los Guanacos"
"Santiago del Estero","General Taboada","Añatuya"
"Santiago del Estero","Guasayán","San Pedro"
"Santiago del Estero","Jiménez","El Bobadal"
"Santiago del Estero","Jiménez","Pozo Hondo"
"Santiago del Estero","Juan F. Ibarra","Suncho Corral"
"Santiago del Estero",Loreto,"Villa San Martín (Est. Loreto)"
"Santiago del Estero",Moreno,Quimili
"Santiago del Estero",Moreno,Tintina
"Santiago del Estero","Ojo de Agua","Villa Ojo De Agua"
"Santiago del Estero",Pellegrini,"Nueva Esperanza"
"Santiago del Estero",Robles,"Colonia El Simbolar"
"Santiago del Estero",Robles,"Fernández"
"Santiago del Estero","Río Hondo","Termas De Río Hondo"
"Santiago del Estero","Río Hondo","Villa Giménez"
"Santiago del Estero",Sarmiento,Garza
"Santiago del Estero","Silípica","Villa San Martín (Est. Loreto)"
"Tierra del Fuego","Río Grande","Río Grande"
"Tierra del Fuego",Tolhuin,Tolhuin
"Tierra del Fuego",Ushuaia,Ushuaia
"Tucumán","Burruyacú",Garmendia
"Tucumán","Burruyacú","Villa Burruyacú"
"Tucumán",Capital,"San Miguel De Tucumán"
"Tucumán",Chicligasta,"Alto Verde"
"Tucumán",Chicligasta,Arcadia
"Tucumán",Chicligasta,"Concepción"
"Tucumán",Chicligasta,Iltico
"Tucumán",Chicligasta,"La Trinidad"
"Tucumán",Chicligasta,"San Roque"
"Tucumán","Cruz Alta",Alderetes
"Tucumán","Cruz Alta","Banda Del Río Salí"
"Tucumán","Cruz Alta",Colombres
"Tucumán","Cruz Alta","Delfín Gallo"
"Tucumán","Cruz Alta","El Bracho"
"Tucumán","Cruz Alta","Ex Ingenio Los Ralos"
"Tucumán","Cruz Alta","Ingenio La Florida"
"Tucumán","Cruz Alta","Las Cejas"
"Tucumán","Cruz Alta",Lastenia
"Tucumán","Cruz Alta",Ranchillos
"Tucumán","Cruz Alta","San Andrés"
"Tucumán","Cruz Alta","Villa Tercera"
"Tucumán","Famaillá","Famaillá"
"Tucumán",Graneros,Graneros
"Tucumán",Graneros,Lamadrid
"Tucumán",Graneros,"Taco Ralo"
"Tucumán","Juan B. Alberdi","Juan Bautista Alberdi"
"Tucumán","Juan B. Alberdi","Villa Belgrano"
"Tucumán","La Cocha","La Cocha"
"Tucumán",Leales,"Bella Vista"
"Tucumán",Leales,"Pala Pala"
"Tucumán",Leales,"Río Colorado"
"Tucumán",Lules,"Barrio San Felipe"
"Tucumán",Lules,"El Manantial"
"Tucumán",Lules,"Ingenio San Pablo"
"Tucumán",Lules,"La Reducción"
"Tucumán",Lules,"San Isidro De Lules"
"Tucumán",Monteros,Acheral
"Tucumán",Monteros,"Comuna Leon Rouges y Santa Rosa"
"Tucumán",Monteros,Monteros
"Tucumán",Monteros,"Santa Lucía"
"Tucumán",Monteros,"Sargento Moya"
"Tucumán",Monteros,"Teniente Berdina"
"Tucumán",Monteros,"Villa Quinteros"
"Tucumán","Río Chico",Aguilares
"Tucumán","Río Chico","Monte Bello"
"Tucumán","Río Chico","Río Chico"
"Tucumán","Río Chico","Santa Ana"
"Tucumán",Simoca,Atahona
"Tucumán",Simoca,Simoca
"Tucumán","Tafí Viejo","Diagonal Norte, Luz Y Fuerza, Los Pocitos, Villa Nueva Italia"
"Tucumán","Tafí Viejo","Las Talitas"
"Tucumán","Tafí Viejo","Los Nogales"
"Tucumán","Tafí Viejo",Raco
"Tucumán","Tafí Viejo","San José"
"Tucumán","Tafí Viejo","Tafí Viejo"
"Tucumán","Tafí del Valle","Amaicha Del Valle"
"Tucumán","Tafí del Valle","Colalao Del Valle"
"Tucumán","Tafí del Valle","Tafí Del Valle"
"Tucumán",Trancas,Choromoro
"Tucumán",Trancas,"San Pedro De Colalao"
"Tucumán",Trancas,Tapia
"Tucumán",Trancas,"Villa De Trancas"
"Tucumán",Trancas,Vipo
"Tucumán","Yerba Buena","Barrio San José III"
"Tucumán","Yerba Buena","Villa Carmela"
"Tucumán","Yerba Buena","Yerba Buena - Marcos Paz"
